"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Profit_est","Fishing_est","PV_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Profit_lo","Fishing_lo","PV_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Profit_hi","Fishing_hi","PV_hi","Status"
"1","Atrina","MT",2015,253.755321829,253.755321829,1720.2581321805,360.57793360008,14111.2039085804,-828718.470366433,0.0282772429240992,-828718.470366433,196.6589639403,196.6589639403,0,225.475305422909,9656.88469157709,-237548.843400146,0.0228159372347654,-237548.843400146,331.737680082,331.737680082,6643.23489558384,608.725816346315,22704.7442592375,-3106858.15792046,0.0365157305684943,-3106858.15792046,"MPA 2015"
"2","Atrina","MT",2016,280.81295778075,280.486084683871,1681.93212562671,394.173536959081,15398.6356241512,-819413.871339597,0.0279660785859876,-744921.701217815,192.172005362384,192.171956657932,0,219.822815037356,9437.06182783528,-237014.514371644,0.0227633317811914,-215467.740337858,451.824410758827,451.821206814615,8317.75986140797,787.167177453013,30235.3337392483,-2940534.52362345,0.0346755356202828,-2673213.20329404,"MPA 2015"
"3","Atrina","MT",2017,306.432848920608,305.769968107061,1606.11745425146,425.023418960951,16579.0667786281,-810321.901069081,0.0276618551097451,-669687.521544695,187.797530373922,187.797337566458,0,214.324554940712,9222.73708008711,-236482.259321765,0.0227109664636632,-195439.883736996,601.683141411041,601.66801778209,9862.88483433368,997.948311716173,39100.2551382368,-2791938.65428319,0.0330287456365132,-2307387.31758941,"MPA 2015"
"4","Atrina","MT",2018,329.9234288947,328.940437609753,1502.80095696981,452.297585381982,17628.587158931,-801438.922215886,0.0273643903955978,-602132.924279403,183.532467893733,183.531994958724,0,208.975907415126,9013.76069973697,-235952.07916935,0.0226588401087727,-177274.289383433,778.095077250913,778.051402097854,10906.787345354,1231.6413706529,48775.3574377848,-2658888.18944767,0.0315515357006779,-1997662.05067444,"MPA 2015"
"5","Atrina","MT",2019,350.808884462727,349.542386034928,1383.78893610915,475.489760875349,18535.619835737,-792760.73155129,0.0270735068517378,-541466.246534587,179.373837924766,179.372913764633,0,203.772408937461,8809.98736663938,-235423.974416316,0.0226069515454849,-160797.742241866,970.629613011919,970.533250002118,11089.2128046462,1469.69212804479,58394.7817513765,-2539494.25382213,0.0302230919857826,-1734508.74518279,"MPA 2015"
"6","Atrina","MT",2020,368.858834731166,367.35823930939,1260.36144583456,494.43569479962,19300.0449913502,-784282.525650386,0.0267890315488556,-486977.743479013,175.318748596124,175.317172115611,0,198.709744313354,8611.27604584551,-234897.945166142,0.022555299605295,-145853.142896438,1162.05615685239,1161.88167878922,10279.9430716011,1687.01686616188,66987.5334787525,-2432120.92788939,0.0290252244398697,-1510155.74438494,"MPA 2015"
"7","Atrina","MT",2021,384.070895327868,382.389658689365,1141.54883230291,509.270907573685,19930.6416794409,-775998.995950554,0.026510796328394,-438031.202961994,171.364393312326,171.36193805134,0,193.783741069285,8417.48984951524,-234373.991141519,0.0225038831223772,-132298.007882042,1333.05191622718,1332.78394032791,8721.32247865782,1859.84280980423,73848.7451717069,-2335341.16505762,0.0279420361387501,-1318239.20545644,"MPA 2015"
"8","Atrina","MT",2022,396.619769420874,394.808201488595,1033.37200162131,520.349944832867,20441.852168297,-767904.504626141,0.0262386378379923,-394056.430574834,167.508048005353,167.504466361862,0,188.990364089609,8228.49590378214,-233852.11170121,0.0224527009337238,-120003.10958487,1469.59002891697,1469.23220446999,6910.35706071144,1975.11533501957,78783.6290729518,-2247894.89394824,0.0269596413132118,-1153525.51375889,"MPA 2015"
"9","Atrina","MT",2023,406.792858149111,404.893721211737,938.943811365146,528.154521746173,20850.7423209786,-759993.281989852,0.0259723974903039,-354542.474958083,163.747068485265,163.742095558583,0,184.32571048623,8044.16522036923,-233332.305856154,0.0224017518792777,-108851.24272325,1567.79421855174,1567.36750812309,5296.86804646102,2034.47987960007,82045.5905293841,-2168660.04994808,0.0260659198691882,-1011695.91846679,"MPA 2015"
"10","Atrina","MT",2024,414.929772187475,412.976624068877,859.08379006085,533.212261586823,21174.6607013341,-752259.59894911,0.0257119213582013,-319031.504312158,160.078887885348,160.072244968034,0,179.786004689302,7864.37257276261,-232814.572284856,0.0223510348020561,-98736.1056284162,1632.70725153474,1632.23903809881,4087.50418910832,2050.05957483845,84082.566930218,-2096639.91811893,0.0252502975606553,-889179.99585892,"MPA 2015"
"11","Atrina","MT",2025,421.375747956548,419.393252929212,793.088265814641,536.037186797718,21429.7292853237,-744697.891079832,0.0254570600270323,-287113.274558153,156.501014197976,156.492411942576,0,175.367593747989,7688.99637675922,-232298.909348101,0.022300548548268,-89561.2856409596,1673.24308191134,1672.75682992373,3274.51149890735,2036.76871897558,85319.8234581622,-2030958.035387,0.0245035476737466,-783022.241656441,"MPA 2015"
"12","Atrina","MT",2026,426.451612777941,424.456900500314,739.419219811762,537.093619674355,21630.0601731834,-737302.831404078,0.0252076684245026,-258420.144477487,153.011027897509,153.000169182581,0,171.066942830934,7517.91857521336,-231785.315103016,0.0222502919674245,-81239.3389329791,1697.86448681743,1697.37584763145,2758.81364331492,2007.02348770028,86071.1249745908,-1970850.77627889,0.0238176148661536,-690771.173873917,"MPA 2015"
"13","Atrina","MT",2027,430.438197446351,428.442553288776,696.212448376154,536.77948065792,21787.4974967441,-730069.36106275,0.0249636056443658,-232622.597500701,149.606579646746,149.593162164887,0,166.880630916653,7351.02452681485,-231273.787316519,0.0222002639124418,-73690.9559676336,1712.81538699436,1712.33328244658,2437.37986393595,1969.23069845017,86538.7920355288,-1915655.52653617,0.0231854615597718,-610386.886871584,"MPA 2015"
"14","Atrina","MT",2028,433.571200185208,431.581662080421,661.59957646385,535.423039248076,21911.6844958551,-722992.691069316,0.024724734774542,-209425.229412752,146.285388083616,146.269106672621,0,162.805346664616,7188.20289873924,-230764.323478195,0.02215046323974,-66844.2046256678,1722.12196150702,1721.65113650684,2233.95100896358,1928.40292244307,86843.8692970492,-1864797.23506214,0.0226009352429059,-540165.334428964,"MPA 2015"
"15","Atrina","MT",2029,436.042521467516,434.063196893147,633.882004884593,533.287590377483,22010.2995857878,-716068.287269479,0.0244909227354267,-188563.160255478,143.045237684911,143.025786421732,0,158.837884458298,7029.34556301776,-230256.920812602,0.0221008888093339,-60633.8437702381,1728.19299901128,1727.73610479763,2099.73921508407,1887.27508147913,87055.8765364405,-1817775.86877439,0.022058653955373,-478677.199571685,"MPA 2015"
"16","Atrina","MT",2030,438.004961757178,436.038026315882,611.604151463416,530.579911162983,22089.356890647,-709291.847532692,0.0242620401306659,-169798.828981691,139.883976704054,139.861050779837,0,154.975140611921,6874.34749648163,-229751.576291055,0.0220515394849199,-55000.7006941113,1732.41194307517,1731.97075581552,2005.71163397211,1847.22374351564,87213.9232396373,-1774155.67629142,0.0215539072258657,-424718.763247338,"MPA 2015"
